participant,screen_width,screen_height,device_pixel_ratio,gender,age,height_cm,self_reported_visual_acuity,self_reported_color_vision,auto_brightness,blue_light_reduction,ambient_lighting,screen_technology,screen_diagonal_inches_question,screen_diagonal_inches_measured,acuity_best_denominator,color_vision_accuracy,color_gamut_srgb,color_gamut_p3,color_gamut_rec2020,codec_av1_10bit,codec_av1_8bit,codec_av1_hdr,codec_av1_power_efficient,codec_av1_sdr,codec_av1_smooth,codec_av1_supported,codec_h264_avc_10bit,codec_h264_avc_8bit,codec_h264_avc_hdr,codec_h264_avc_power_efficient,codec_h264_avc_sdr,codec_h264_avc_smooth,codec_h264_avc_supported,codec_hevc_10bit,codec_hevc_8bit,codec_hevc_hdr,codec_hevc_power_efficient,codec_hevc_sdr,codec_hevc_smooth,codec_hevc_supported,codec_vp8_10bit,codec_vp8_8bit,codec_vp8_hdr,codec_vp8_power_efficient,codec_vp8_sdr,codec_vp8_smooth,codec_vp8_supported,codec_vp9_10bit,codec_vp9_8bit,codec_vp9_hdr,codec_vp9_power_efficient,codec_vp9_sdr,codec_vp9_smooth,codec_vp9_supported
02687abe-f686-4204-92d8-486ea4cbc178,1366.0,768.0,1.0,Male,23.0,176.0,Good at near and far,No difficulty,Off,Off,Room warm,OLED,22.5,16.079183264944863,10.0,0.9333333333333332,True,False,False,True,True,True,False,True,True,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True
026c8690-22a2-4ca3-b37e-73c29dcf0858,1920.0,1080.0,1.0,Male,33.0,181.0,Normal with correction,No difficulty,Off,Off,Office bright/uniform,LCD / IPS,21.0,23.091392200567466,12.0,1.0,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True
02750641-2471-4605-9622-0fad4e3381c2,1536.0,864.0,1.25,Male,64.0,177.0,Normal with correction,No difficulty,On,Off,Room neutral/cool,VA / Other,15.0,15.440081688971295,10.0,1.0,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
02773c53-53e7-4ebc-82e4-044880045705,1440.0,900.0,1.0,Male,47.0,183.0,Severely reduced,No difficulty,Off,Off,Screen-only dark,Unknown,19.0,18.79457392782361,25.0,0.0666666666666666,True,False,False,True,True,True,False,True,True,True,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,False,True
027d3766-10fa-4410-bda9-dfabae5b973f,2560.0,1440.0,1.0,Female,46.0,156.0,Good at near and far,No difficulty,Off,Off,Daylight diffuse,LCD / IPS,27.0,26.62721057911329,12.0,0.9333333333333332,True,False,False,True,True,True,False,True,False,True,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True
029ffa6b-2cb3-4ad4-b6f3-c261bb562f62,1920.0,1080.0,1.0,Female,29.0,165.0,Normal with correction,No difficulty,Off,Off,Room neutral/cool,Unknown,15.0,23.40343804111567,12.0,0.6666666666666666,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,False,True,True,True,True
02a30b66-9374-4802-8c92-e27b2a75130c,1366.0,768.0,1.0,Male,53.0,185.0,Good at near and far,No difficulty,Off,Off,Daylight direct,LCD / IPS,120.0,23.043963181846117,12.0,0.9333333333333332,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
02a39e4e-a8a2-4a4d-8b5b-bb0fda85a2fc,1440.0,900.0,2.0,Male,29.0,188.0,Good at near and far,No difficulty,Off,Off,Daylight diffuse,OLED,21.0,13.186144388650549,10.0,1.0,True,True,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
02b35be6-fb7d-4492-87e7-8f22e34574ad,1680.0,1050.0,1.0,Male,18.0,183.0,Good at near and far,No difficulty,Off,Off,Room neutral/cool,OLED,4.0,21.855039498737018,16.0,0.9333333333333332,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
02b7db5f-4ebd-4c54-9a77-dde1c334d684,1440.0,900.0,2.0,Female,25.0,169.0,Difficulty far,No difficulty,On,Off,Room warm,Unknown,18.0,13.295025306897951,10.0,1.0,True,True,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
02d10e6a-befc-4094-891b-9c75825ce1da,1920.0,1080.0,1.0,Male,22.0,180.0,Normal with correction,No difficulty,On,Off,Daylight direct,OLED,27.0,23.68158752837749,250.0,0.9333333333333332,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
02dbd363-be57-492d-9e52-1e5212588363,1536.0,864.0,1.25,Male,35.0,180.0,Good at near and far,No difficulty,Off,Off,Screen-only dark,LCD / IPS,15.6,15.440081688971295,12.0,1.0,True,False,False,True,True,False,False,True,True,True,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True
02dc2aa5-1d89-4c14-8abf-91739c14bb95,1536.0,864.0,1.25,Female,34.0,174.0,Normal with correction,No difficulty,On,On,Office bright/uniform,OLED,15.0,15.21829747315091,250.0,0.7333333333333333,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
02ded7bc-5a71-455e-aafd-f69f1eb361fc,1920.0,1080.0,1.0,Female,29.0,153.0,Good at near and far,No difficulty,Off,Off,Daylight direct,Unknown,120.0,17.67198382696489,12.0,0.9333333333333332,True,False,False,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
02ec8608-c527-44a4-ba72-94448cdae1ed,1726.0,971.0,1.01999998092651,Female,37.0,173.0,Difficulty far,No difficulty,On,Off,Daylight diffuse,Unknown,42.0,26.57964843382252,20.0,1.0,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,False,True,True,True
02f59373-ca65-4c2a-b5e3-eeff1a1c1969,2560.0,1440.0,1.0,Female,35.0,158.0,Good at near and far,No difficulty,Off,Off,Daylight diffuse,Unknown,23.0,26.250559873689323,16.0,1.0,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
02fd1a52-0f17-45c3-8185-fdbf6906e984,1920.0,1080.0,1.0,Female,41.0,170.0,Good at near and far,No difficulty,Off,Off,Office bright/uniform,LCD / IPS,21.5,21.34327624172168,250.0,1.0,True,False,False,True,True,False,False,True,True,True,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True
02fd7971-48fe-44fd-94b5-fe2d8fc3a1c3,1920.0,1080.0,1.0,Male,19.0,180.0,Good at near and far,No difficulty,Off,Off,Room warm,LCD / IPS,23.8,24.06602888435765,12.0,0.5333333333333333,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
03021f94-8133-45e3-ab83-cfd4d62c1165,1536.0,864.0,1.25,Female,19.0,167.0,Good at near and far,No difficulty,On,On,Desk lamp,Unknown,18.0,15.151482031233517,10.0,0.9333333333333332,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
0310fabb-6755-418d-b8fc-896fb374f5ca,1536.0,864.0,1.25,Male,24.0,180.0,Good at near and far,No difficulty,On,Off,Desk lamp,OLED,14.0,15.441000796161545,10.0,1.0,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
0316f489-4c3c-4d8d-80e4-c16d33104a06,1440.0,900.0,1.33333337306976,Female,33.0,165.0,Good at near and far,No difficulty,On,Off,Daylight diffuse,LCD / IPS,14.0,13.867159897615949,250.0,1.0,True,True,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
03183d72-50e8-4e1d-b6c9-97bb58ba8b6d,1536.0,864.0,1.25,Female,38.0,162.0,Good at near and far,No difficulty,On,Off,Room neutral/cool,LCD / IPS,15.6,15.690855177976456,10.0,0.9333333333333332,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
031e3ca4-d9c9-471c-a647-80347a91f6c0,1280.0,1024.0,1.0,Male,41.0,165.0,Good at near and far,No difficulty,Off,Off,Daylight direct,LCD / IPS,17.0,16.872834426666575,10.0,1.0,True,False,False,True,True,False,False,True,True,True,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True
0323105e-2bcc-443e-9ee1-d10f8e62e6a4,1536.0,960.0,2.5,Female,39.0,160.0,Good at near and far,No difficulty,On,Off,Daylight direct,OLED,16.0,15.826112784443852,10.0,1.0,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
032c6298-318f-4b35-ae2d-97a335d78c25,1366.0,768.0,1.0,Female,29.0,173.0,Good at near and far,No difficulty,Off,Off,Room warm,Unknown,15.0,15.535107274735326,12.0,0.9333333333333332,True,False,False,True,True,True,False,True,True,True,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True
03363f26-4db1-4e3e-9bb1-5305910a000d,2328.0,1310.0,1.10000002384186,Male,32.0,174.0,Normal with correction,No difficulty,Off,Off,Room warm,LCD / IPS,27.0,27.03258354875972,10.0,1.0,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
033ea436-666c-4dd7-8356-cd081c4ec9e8,1600.0,900.0,1.0,Male,38.0,174.0,Good at near and far,No difficulty,On,On,Screen-only dark,LCD / IPS,17.0,16.94511826263254,12.0,1.0,True,False,False,True,True,False,False,True,True,True,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True
03517dd4-62ee-4957-9128-5cf5ad46d7d4,1280.0,720.0,1.5,Male,42.0,180.0,Good at near and far,No difficulty,On,On,Daylight direct,LCD / IPS,41.0,40.4733600802522,100.0,0.8,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
03589208-7fba-40ee-9633-ac0959a61478,1920.0,1080.0,1.0,Female,66.0,172.0,Good at near and far,No difficulty,Off,Off,Daylight diffuse,LCD / IPS,45.0,23.53102330247221,16.0,1.0,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
0359d2f3-5341-42f7-b393-94b64ffa00b6,1366.0,768.0,1.0,Female,38.0,171.0,Good at near and far,No difficulty,On,Off,Daylight diffuse,Unknown,15.6,11.430294734761866,250.0,0.9333333333333332,True,False,False,True,True,True,False,True,True,True,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True
035e4cdd-e09e-477d-8abb-d7cb05a1665d,1920.0,1080.0,1.0,Male,31.0,180.0,Difficulty far,No difficulty,Off,Off,Office bright/uniform,VA / Other,24.0,23.996063288687075,16.0,1.0,True,False,False,True,True,True,False,True,True,True,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True
036bd502-982b-4f6a-b4ac-a6abe07b7baa,1366.0,768.0,1.0,Female,34.0,167.0,Normal with correction,No difficulty,On,Off,Room neutral/cool,LCD / IPS,15.6,17.880585539440762,12.0,1.0,True,False,False,True,True,True,False,True,True,True,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True
03730699-6d03-476e-9519-241db211b407,1600.0,900.0,1.0,Female,43.0,172.0,Normal with correction,No difficulty,Off,Off,Daylight direct,Unknown,17.0,19.27345512314693,16.0,1.0,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True
0376b7b8-b1a4-4b9f-b7c7-45d475e721a6,1536.0,864.0,1.25,Male,19.0,190.0,Normal with correction,No difficulty,Off,Off,Room warm,Unknown,17.3,15.360081265712376,10.0,1.0,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
0376e46a-4df7-4112-9eb4-fdfff56a8d9a,1920.0,1080.0,1.0,Male,34.0,178.0,Good at near and far,No difficulty,Off,Off,Daylight direct,LCD / IPS,15.0,15.41026381784232,10.0,1.0,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
037c2686-4328-404d-955f-4ce2658df2ea,1920.0,1080.0,1.0,Male,20.0,180.0,Difficulty far,No difficulty,Off,Off,Daylight diffuse,VA / Other,24.0,23.83388069576256,10.0,1.0,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
03864f81-d909-4aa3-9305-17d0962d1772,1920.0,1080.0,1.0,Male,23.0,180.0,Good at near and far,No difficulty,Off,Off,Daylight diffuse,LCD / IPS,23.0,24.54044717671643,250.0,1.0,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
038ffaae-055b-47dc-82c9-781430703224,1366.0,768.0,1.0,Female,32.0,164.0,Good at near and far,No difficulty,Off,Off,Screen-only dark,Unknown,13.6,15.687309626849814,12.0,0.8666666666666667,True,False,False,True,True,False,False,True,True,True,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,True,False,False,True,True,True
03ae0255-9a1b-4221-a10a-b208aa6f1aa9,1280.0,720.0,1.5,Male,33.0,190.0,Difficulty near,No difficulty,Off,Off,Screen-only dark,Unknown,12.0,13.75798186825986,10.0,0.0666666666666666,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
03c17abb-de3e-409c-9d24-a5f76cc81c0f,1280.0,1024.0,1.0,Female,26.0,170.0,Normal with correction,No difficulty,On,Off,Daylight diffuse,LCD / IPS,16.0,19.11824707084577,16.0,1.0,True,False,False,True,True,False,False,True,True,True,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True
03c579d6-6125-4434-b2d8-ff7f379b3427,1920.0,1080.0,1.0,Male,33.0,178.0,Normal with correction,No difficulty,Off,Off,Room warm,LCD / IPS,100.0,23.382766234644023,250.0,0.9333333333333332,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True
03e05650-80b7-4796-a6ae-f46c24013cf0,1920.0,1080.0,1.0,Female,38.0,163.0,Good at near and far,No difficulty,On,Off,Daylight direct,Unknown,20.0,15.993378503031552,10.0,1.0,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
03ef0614-5880-4283-869c-e93d4b9d990e,1920.0,1080.0,1.0,Male,26.0,184.0,Difficulty far,No difficulty,Off,Off,Daylight diffuse,Unknown,23.0,20.90169121603089,250.0,0.9333333333333332,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
03eff337-22fb-427e-a45f-e84c4d1bd30a,1280.0,1024.0,1.0,Male,41.0,165.0,Good at near and far,No difficulty,Off,Off,Daylight diffuse,LCD / IPS,14.0,16.983006680302626,16.0,1.0,True,False,False,True,True,False,False,True,True,True,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True
040469d2-c5ff-4a5f-97b0-3731afbeca5e,1280.0,720.0,1.5,Female,36.0,164.0,Good at near and far,No difficulty,On,Off,Daylight diffuse,LCD / IPS,14.0,14.031578098594572,10.0,1.0,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
